service_tier,promised_transit_days,handling_lead_days,serve_distance_km,line_count,unit_total,consignment_value,mean_markdown,same_day_workload,zone_weekly_bookings,arrival_slip_days
3.0,4.0,4.0,3492.46294220114,1.0,1.0,11.53999996,0.100000001,64.0,114.0,0.0
1.0,1.0,2.0,2301.788029478372,1.0,1.0,11.53999996,0.090000004,64.0,119.0,1.0
1.0,1.0,2.0,1838.0123815501295,1.0,1.0,11.53999996,0.07,64.0,119.0,1.0
1.0,1.0,2.0,2296.5549223961075,1.0,1.0,11.53999996,0.059999999,64.0,119.0,1.0
1.0,1.0,2.0,1129.2016923917545,1.0,1.0,11.53999996,0.039999999,64.0,119.0,1.0
1.0,1.0,2.0,1602.4261920351382,1.0,1.0,11.53999996,0.029999999,64.0,119.0,1.0
1.0,1.0,2.0,1237.4412894000054,1.0,1.0,11.53999996,0.02,64.0,119.0,1.0
2.0,2.0,2.0,2298.201603430902,1.0,1.0,11.53999996,0.01,64.0,92.0,0.0
3.0,4.0,4.0,2297.8414436807266,1.0,1.0,11.53999996,0.25,64.0,119.0,0.0
3.0,4.0,5.0,3064.5660996384295,1.0,1.0,11.53999996,0.200000003,64.0,114.0,1.0
3.0,4.0,6.0,2296.262160065117,1.0,1.0,11.53999996,0.180000007,64.0,130.0,2.0
3.0,4.0,2.0,3139.922577372748,1.0,1.0,11.53999996,0.170000002,64.0,114.0,-2.0
3.0,4.0,3.0,2297.2381408053616,1.0,1.0,11.53999996,0.159999996,64.0,114.0,-1.0
3.0,4.0,4.0,1569.2175545394882,1.0,1.0,11.53999996,0.150000006,64.0,114.0,0.0
3.0,4.0,5.0,2299.6026141771076,1.0,1.0,11.53999996,0.129999995,64.0,114.0,1.0
3.0,4.0,6.0,3137.7518217894176,1.0,1.0,11.53999996,0.119999997,64.0,130.0,2.0
0.0,0.0,0.0,2296.7496158168415,1.0,1.0,11.53999996,0.100000001,64.0,130.0,0.0
0.0,0.0,0.0,1361.7231206975082,1.0,1.0,11.53999996,0.090000004,64.0,130.0,0.0
0.0,0.0,0.0,2299.7167328561154,1.0,1.0,11.53999996,0.07,64.0,114.0,0.0
0.0,0.0,0.0,1413.8237698396727,1.0,1.0,11.53999996,0.059999999,64.0,119.0,0.0
2.0,2.0,6.0,2297.610704241343,1.0,1.0,11.53999996,0.050000001,64.0,119.0,4.0
2.0,2.0,2.0,2124.374994375106,1.0,1.0,11.53999996,0.039999999,64.0,119.0,0.0
2.0,2.0,3.0,2300.083671672473,1.0,1.0,11.53999996,0.029999999,64.0,119.0,1.0
1.0,1.0,2.0,3070.6278872847406,1.0,1.0,11.53999996,0.02,64.0,119.0,1.0
3.0,4.0,5.0,2300.218633550372,1.0,1.0,11.53999996,0.01,64.0,119.0,1.0
3.0,4.0,6.0,1577.7368836913083,1.0,1.0,11.53999996,0.0,64.0,130.0,2.0
3.0,4.0,2.0,2295.6656911528953,1.0,1.0,11.53999996,0.25,64.0,130.0,-2.0
2.0,2.0,3.0,1895.003648997828,1.0,1.0,11.53999996,0.200000003,64.0,130.0,1.0
2.0,2.0,4.0,2300.054266127594,1.0,1.0,11.53999996,0.180000007,64.0,130.0,2.0
3.0,4.0,5.0,1191.472854907536,1.0,1.0,11.53999996,0.170000002,64.0,119.0,1.0
3.0,4.0,6.0,2296.0136319900494,1.0,1.0,11.53999996,0.159999996,64.0,119.0,2.0
3.0,4.0,2.0,1326.5774136838547,1.0,1.0,11.53999996,0.150000006,64.0,119.0,-2.0
3.0,4.0,3.0,2297.8101641654275,1.0,1.0,11.53999996,0.129999995,64.0,119.0,-1.0
3.0,4.0,4.0,3153.0746147246273,1.0,1.0,11.53999996,0.119999997,64.0,119.0,0.0
3.0,4.0,5.0,3124.4945819726254,1.0,1.0,11.53999996,0.100000001,64.0,119.0,1.0
3.0,4.0,6.0,2298.0590154665733,1.0,1.0,11.53999996,0.090000004,64.0,119.0,2.0
3.0,4.0,2.0,1541.4979375309733,1.0,1.0,11.53999996,0.07,64.0,92.0,-2.0
3.0,4.0,3.0,3530.1075305509817,1.0,1.0,11.53999996,0.059999999,64.0,92.0,-1.0
3.0,4.0,4.0,2301.7515176443603,1.0,1.0,11.53999996,0.050000001,64.0,92.0,0.0
3.0,4.0,5.0,1577.2507325230579,1.0,1.0,11.53999996,0.039999999,64.0,114.0,1.0
3.0,4.0,6.0,2295.8916225935445,1.0,1.0,11.53999996,0.029999999,64.0,119.0,2.0
2.0,2.0,2.0,1578.4721542574503,1.0,1.0,11.53999996,0.02,64.0,130.0,0.0
3.0,4.0,3.0,1767.4362613024925,1.0,1.0,11.53999996,0.01,64.0,130.0,-1.0
3.0,4.0,5.0,2614.7712067094017,1.0,1.0,11.53999996,0.25,64.0,114.0,1.0
2.0,2.0,6.0,1396.0467875708846,1.0,1.0,11.53999996,0.200000003,64.0,114.0,4.0
2.0,2.0,2.0,2299.9443567935955,1.0,1.0,11.53999996,0.180000007,64.0,114.0,0.0
3.0,4.0,3.0,3769.7822841953944,1.0,1.0,11.53999996,0.170000002,64.0,114.0,-1.0
3.0,4.0,4.0,1226.9418938850554,1.0,1.0,11.53999996,0.159999996,64.0,114.0,0.0
2.0,2.0,5.0,2301.498533793152,1.0,1.0,11.53999996,0.150000006,64.0,114.0,3.0
3.0,4.0,6.0,2111.4366645921937,1.0,1.0,11.53999996,0.129999995,64.0,130.0,2.0
3.0,4.0,2.0,2298.065683222195,1.0,1.0,11.53999996,0.119999997,64.0,130.0,-2.0
3.0,4.0,3.0,1136.9588919168855,1.0,1.0,11.53999996,0.100000001,64.0,130.0,-1.0
3.0,4.0,4.0,2297.205593160762,1.0,1.0,11.53999996,0.090000004,64.0,114.0,0.0
1.0,1.0,2.0,3118.425883432303,1.0,1.0,11.53999996,0.07,64.0,114.0,1.0
1.0,1.0,2.0,2300.5020838148916,1.0,1.0,11.53999996,0.059999999,64.0,114.0,1.0
2.0,2.0,2.0,1136.9588919168855,1.0,1.0,11.53999996,0.050000001,64.0,92.0,0.0
1.0,1.0,2.0,703.356436612742,1.0,1.0,11.53999996,0.039999999,64.0,130.0,1.0
2.0,2.0,4.0,2296.014782004489,1.0,1.0,11.53999996,0.029999999,64.0,130.0,2.0
3.0,4.0,5.0,3163.6364340831256,1.0,1.0,11.53999996,0.02,64.0,130.0,1.0
3.0,4.0,2.0,480.67544962934176,1.0,1.0,11.53999996,0.0,66.0,87.0,-2.0
3.0,4.0,3.0,2300.2970999315294,1.0,1.0,11.53999996,0.25,66.0,87.0,-1.0
3.0,4.0,4.0,3545.2302549377196,1.0,1.0,11.53999996,0.200000003,66.0,87.0,0.0
3.0,4.0,5.0,2138.363427836088,1.0,1.0,11.53999996,0.180000007,66.0,100.0,1.0
3.0,4.0,6.0,1590.5701834891318,1.0,1.0,11.53999996,0.170000002,66.0,100.0,2.0
3.0,4.0,2.0,2299.629570330852,1.0,1.0,11.53999996,0.159999996,66.0,100.0,-2.0
3.0,4.0,3.0,1322.2688320067834,1.0,1.0,11.53999996,0.150000006,66.0,100.0,-1.0
3.0,4.0,4.0,2299.5062177779523,1.0,1.0,11.53999996,0.129999995,66.0,171.0,0.0
3.0,4.0,5.0,3080.7847387631587,1.0,1.0,11.53999996,0.119999997,66.0,171.0,1.0
1.0,1.0,2.0,2297.5444391660612,1.0,1.0,11.53999996,0.100000001,66.0,100.0,1.0
1.0,1.0,2.0,1377.3383014399794,1.0,1.0,11.53999996,0.090000004,66.0,106.0,1.0
2.0,2.0,3.0,471.59643206364905,1.0,1.0,11.53999996,0.07,66.0,106.0,1.0
2.0,2.0,4.0,2301.498792408024,1.0,1.0,11.53999996,0.059999999,66.0,106.0,2.0
3.0,4.0,5.0,2601.567016611024,1.0,1.0,11.53999996,0.050000001,66.0,87.0,1.0
3.0,4.0,6.0,2300.8842611070972,1.0,1.0,11.53999996,0.039999999,66.0,171.0,2.0
3.0,4.0,2.0,1308.8916004002301,1.0,1.0,11.53999996,0.029999999,66.0,87.0,-2.0
3.0,4.0,3.0,2296.4735899801613,1.0,1.0,11.53999996,0.02,66.0,87.0,-1.0
3.0,4.0,4.0,3520.0491610021854,1.0,1.0,11.53999996,0.01,66.0,87.0,0.0
3.0,4.0,5.0,1491.6963997964874,1.0,1.0,11.53999996,0.0,66.0,171.0,1.0
3.0,4.0,6.0,2295.596190312574,1.0,1.0,11.53999996,0.25,66.0,171.0,2.0
3.0,4.0,3.0,2298.6244517776236,1.0,1.0,11.53999996,0.180000007,66.0,106.0,-1.0
1.0,1.0,2.0,1375.9481482756228,1.0,1.0,11.53999996,0.170000002,66.0,106.0,1.0
3.0,4.0,5.0,1505.4985265917405,1.0,1.0,11.53999996,0.159999996,66.0,171.0,1.0
3.0,4.0,6.0,2301.91299671228,1.0,1.0,11.53999996,0.150000006,66.0,171.0,2.0
3.0,4.0,2.0,1358.3555360928394,1.0,1.0,11.53999996,0.129999995,66.0,171.0,-2.0
3.0,4.0,3.0,2615.3847636488786,1.0,1.0,11.53999996,0.119999997,66.0,171.0,-1.0
3.0,4.0,4.0,2301.265514915799,1.0,1.0,11.53999996,0.100000001,66.0,171.0,0.0
3.0,4.0,6.0,1438.8167658682603,1.0,1.0,11.53999996,0.07,66.0,171.0,2.0
3.0,4.0,2.0,3185.2789824818474,1.0,1.0,11.53999996,0.059999999,66.0,171.0,-2.0
3.0,4.0,3.0,2300.203994665552,1.0,1.0,11.53999996,0.050000001,66.0,171.0,-1.0
3.0,4.0,4.0,899.1602333596782,1.0,1.0,11.53999996,0.039999999,66.0,171.0,0.0
3.0,4.0,5.0,2301.0489844608255,1.0,1.0,11.53999996,0.029999999,66.0,87.0,1.0
3.0,4.0,6.0,3178.89247907933,1.0,1.0,11.53999996,0.02,66.0,87.0,2.0
3.0,4.0,2.0,2300.67883577341,1.0,1.0,11.53999996,0.01,66.0,171.0,-2.0
0.0,0.0,0.0,1318.6644495153228,1.0,1.0,11.53999996,0.0,66.0,171.0,1.0
2.0,2.0,4.0,680.7485238822761,1.0,1.0,11.53999996,0.25,66.0,100.0,2.0
2.0,2.0,5.0,2300.3357567144412,1.0,1.0,11.53999996,0.200000003,66.0,100.0,3.0
2.0,2.0,6.0,1602.4261920351382,1.0,1.0,11.53999996,0.180000007,66.0,106.0,4.0
1.0,1.0,2.0,1321.9448468668159,1.0,1.0,11.53999996,0.170000002,66.0,106.0,1.0
1.0,1.0,2.0,2297.3192569980765,1.0,1.0,11.53999996,0.159999996,66.0,87.0,1.0
2.0,2.0,4.0,296.11634685887316,1.0,1.0,11.53999996,0.150000006,66.0,87.0,2.0
3.0,4.0,5.0,2298.51196135585,1.0,1.0,11.53999996,0.129999995,66.0,87.0,1.0
3.0,4.0,6.0,1226.8358892050758,1.0,1.0,11.53999996,0.119999997,66.0,87.0,2.0
3.0,4.0,2.0,2301.372059038003,1.0,1.0,11.53999996,0.100000001,66.0,171.0,-2.0
3.0,4.0,3.0,457.3409919675446,1.0,1.0,11.53999996,0.090000004,66.0,171.0,-1.0
3.0,4.0,4.0,3059.839004002479,1.0,1.0,11.53999996,0.07,66.0,171.0,0.0
3.0,4.0,5.0,2297.9250328083554,1.0,1.0,11.53999996,0.059999999,66.0,106.0,1.0
3.0,4.0,6.0,1021.7175827889872,1.0,1.0,11.53999996,0.050000001,66.0,171.0,2.0
3.0,4.0,2.0,2298.4079459056506,1.0,1.0,11.53999996,0.039999999,66.0,171.0,-2.0
1.0,1.0,2.0,1286.9087420365793,1.0,1.0,11.53999996,0.029999999,66.0,171.0,1.0
2.0,2.0,4.0,2302.0721819826326,1.0,1.0,11.53999996,0.02,66.0,171.0,2.0
2.0,2.0,5.0,1262.3068034434527,1.0,1.0,11.53999996,0.01,66.0,100.0,3.0
2.0,2.0,6.0,2300.574914482504,1.0,1.0,11.53999996,0.0,66.0,100.0,4.0
1.0,1.0,2.0,2591.154683269924,1.0,1.0,11.53999996,0.25,66.0,100.0,1.0
1.0,1.0,2.0,2299.9693943144694,1.0,1.0,11.53999996,0.200000003,66.0,87.0,1.0
3.0,4.0,4.0,2897.5165156798903,1.0,1.0,11.53999996,0.180000007,66.0,87.0,0.0
3.0,4.0,5.0,2298.898596647346,1.0,1.0,11.53999996,0.170000002,66.0,106.0,1.0
3.0,4.0,6.0,1867.3539318370226,1.0,1.0,11.53999996,0.159999996,66.0,171.0,2.0
3.0,4.0,2.0,2299.9851860461886,1.0,1.0,11.53999996,0.150000006,66.0,100.0,-2.0
3.0,4.0,3.0,2157.4029826503734,1.0,1.0,11.53999996,0.129999995,66.0,106.0,-1.0
2.0,2.0,4.0,1852.9823819305802,1.0,1.0,11.53999996,0.119999997,66.0,106.0,2.0
2.0,2.0,5.0,2301.831870012696,1.0,1.0,11.53999996,0.100000001,66.0,106.0,3.0
2.0,2.0,6.0,3539.3183875875,1.0,1.0,11.53999996,0.090000004,66.0,100.0,4.0
3.0,4.0,2.0,2301.671426682281,1.0,1.0,11.53999996,0.07,66.0,171.0,-2.0
3.0,4.0,3.0,1595.369404380887,1.0,1.0,11.53999996,0.059999999,66.0,171.0,-1.0
3.0,4.0,4.0,2296.783049994642,1.0,1.0,11.53999996,0.050000001,66.0,106.0,0.0
3.0,4.0,5.0,3727.7825538132847,1.0,1.0,11.53999996,0.039999999,67.0,106.0,1.0
3.0,4.0,6.0,2299.0596192344506,1.0,1.0,11.53999996,0.029999999,67.0,100.0,2.0
3.0,4.0,2.0,1086.5380974263596,1.0,1.0,11.53999996,0.02,67.0,171.0,-2.0
3.0,4.0,3.0,2302.1186080208277,1.0,1.0,11.53999996,0.01,67.0,171.0,-1.0
3.0,4.0,4.0,3157.4981580849276,1.0,1.0,11.53999996,0.0,67.0,171.0,0.0
3.0,4.0,5.0,3140.2390626237793,1.0,1.0,11.53999996,0.25,67.0,171.0,1.0
0.0,0.0,0.0,2300.353608509684,1.0,1.0,11.53999996,0.200000003,67.0,171.0,0.0
0.0,0.0,0.0,1655.4827197028344,1.0,1.0,11.53999996,0.180000007,67.0,106.0,0.0
3.0,4.0,3.0,2747.897293397193,1.0,1.0,11.53999996,0.170000002,67.0,100.0,-1.0
3.0,4.0,4.0,2296.51739348727,1.0,1.0,11.53999996,0.159999996,67.0,171.0,0.0
3.0,4.0,5.0,1591.1401783907966,1.0,1.0,11.53999996,0.150000006,67.0,171.0,1.0
3.0,4.0,6.0,2299.500955377105,1.0,1.0,11.53999996,0.129999995,67.0,106.0,2.0
3.0,4.0,2.0,1046.6513767398426,1.0,1.0,11.53999996,0.119999997,67.0,106.0,-2.0
2.0,2.0,3.0,3542.4267878605815,1.0,1.0,11.53999996,0.100000001,67.0,171.0,1.0
2.0,2.0,4.0,2297.610576557064,1.0,1.0,11.53999996,0.090000004,67.0,171.0,2.0
3.0,4.0,5.0,3254.2238917707678,1.0,1.0,11.53999996,0.07,67.0,106.0,1.0
2.0,2.0,6.0,1699.426455324685,1.0,1.0,11.53999996,0.059999999,67.0,106.0,4.0
2.0,2.0,2.0,2301.7841726016836,1.0,1.0,11.53999996,0.050000001,67.0,106.0,0.0
3.0,4.0,3.0,494.7698923324282,1.0,1.0,11.53999996,0.039999999,67.0,106.0,-1.0
3.0,4.0,4.0,2296.2784233354687,1.0,1.0,11.53999996,0.029999999,67.0,106.0,0.0
3.0,4.0,5.0,1367.806418508356,1.0,1.0,11.53999996,0.02,67.0,100.0,1.0
2.0,2.0,6.0,1894.549635952221,1.0,1.0,11.53999996,0.01,67.0,87.0,4.0
3.0,4.0,2.0,2301.913255680781,1.0,1.0,11.53999996,0.0,67.0,87.0,-2.0
3.0,4.0,3.0,1565.3993434731606,1.0,1.0,11.53999996,0.25,67.0,87.0,-1.0
3.0,4.0,4.0,1560.5521730361086,1.0,1.0,11.53999996,0.200000003,67.0,87.0,0.0
3.0,4.0,6.0,1888.729508483691,1.0,1.0,11.53999996,0.170000002,67.0,87.0,2.0
0.0,0.0,0.0,1234.0734157710137,1.0,1.0,11.53999996,0.159999996,67.0,87.0,0.0
0.0,0.0,0.0,2301.8449840188628,1.0,1.0,11.53999996,0.150000006,67.0,106.0,0.0
1.0,1.0,2.0,3069.205218405739,1.0,1.0,11.53999996,0.129999995,67.0,106.0,1.0
3.0,4.0,5.0,2300.2592155074194,1.0,1.0,11.53999996,0.119999997,67.0,106.0,1.0
3.0,4.0,6.0,1568.507018641482,1.0,1.0,11.53999996,0.100000001,67.0,106.0,2.0
3.0,4.0,2.0,626.1622085590939,1.0,1.0,11.53999996,0.090000004,67.0,100.0,-2.0
3.0,4.0,3.0,2298.1208186325284,1.0,1.0,11.53999996,0.07,67.0,100.0,-1.0
3.0,4.0,4.0,1589.9584423242538,1.0,1.0,11.53999996,0.059999999,67.0,100.0,0.0
3.0,4.0,5.0,1132.937656137387,1.0,1.0,11.53999996,0.050000001,67.0,171.0,1.0
3.0,4.0,6.0,2297.1352464955726,1.0,1.0,11.53999996,0.039999999,67.0,171.0,2.0
3.0,4.0,2.0,1334.2818988940255,1.0,1.0,11.53999996,0.029999999,67.0,171.0,-2.0
3.0,4.0,3.0,2295.9469299749794,1.0,1.0,11.53999996,0.02,67.0,171.0,-1.0
3.0,4.0,4.0,3083.4371882350556,1.0,1.0,11.53999996,0.01,67.0,171.0,0.0
0.0,0.0,0.0,1556.7475759348667,1.0,1.0,11.53999996,0.0,67.0,171.0,1.0
3.0,4.0,6.0,1047.171282599952,1.0,1.0,11.53999996,0.25,67.0,171.0,2.0
3.0,4.0,2.0,2297.507781099207,1.0,1.0,11.53999996,0.200000003,67.0,171.0,-2.0
3.0,4.0,3.0,620.8818670497214,1.0,1.0,11.53999996,0.180000007,67.0,171.0,-1.0
3.0,4.0,4.0,324.06558568159994,1.0,1.0,11.53999996,0.170000002,67.0,171.0,0.0
3.0,4.0,5.0,2301.2462395349407,1.0,1.0,11.53999996,0.159999996,67.0,106.0,1.0
3.0,4.0,6.0,3168.8424461280333,1.0,1.0,11.53999996,0.150000006,67.0,106.0,2.0
3.0,4.0,2.0,3462.18751638247,1.0,1.0,11.53999996,0.129999995,67.0,106.0,-2.0
3.0,4.0,3.0,2296.4062257611863,1.0,1.0,11.53999996,0.119999997,67.0,106.0,-1.0
3.0,4.0,4.0,1581.713895206286,1.0,1.0,11.53999996,0.100000001,67.0,106.0,0.0
3.0,4.0,5.0,1565.042025879733,1.0,1.0,11.53999996,0.090000004,67.0,87.0,1.0
3.0,4.0,6.0,629.4948085504697,1.0,1.0,11.53999996,0.07,67.0,171.0,2.0
3.0,4.0,2.0,2299.330512419377,1.0,1.0,11.53999996,0.059999999,67.0,171.0,-2.0
3.0,4.0,3.0,2125.50762015531,1.0,1.0,11.53999996,0.050000001,67.0,100.0,-1.0
3.0,4.0,4.0,2300.4564863613123,1.0,1.0,11.53999996,0.039999999,67.0,100.0,0.0
3.0,4.0,5.0,3504.53060274013,1.0,1.0,11.53999996,0.029999999,67.0,100.0,1.0
3.0,4.0,6.0,1124.5885754555982,1.0,1.0,11.53999996,0.02,67.0,87.0,2.0
3.0,4.0,2.0,1147.099871260984,1.0,1.0,11.53999996,0.01,67.0,100.0,-2.0
3.0,4.0,3.0,2298.33651160883,1.0,1.0,11.53999996,0.0,67.0,100.0,-1.0
3.0,4.0,4.0,1591.961258648675,1.0,1.0,11.53999996,0.25,67.0,87.0,0.0
1.0,1.0,2.0,2296.2660039721013,1.0,1.0,11.53999996,0.180000007,67.0,106.0,1.0
1.0,1.0,2.0,3115.2614950165307,1.0,1.0,11.53999996,0.170000002,67.0,106.0,1.0
1.0,1.0,2.0,1370.2082276791227,1.0,1.0,11.53999996,0.159999996,67.0,106.0,1.0
1.0,1.0,2.0,2300.6169200174772,1.0,1.0,11.53999996,0.150000006,67.0,106.0,1.0
1.0,1.0,2.0,3163.398949247733,1.0,1.0,11.53999996,0.129999995,67.0,106.0,1.0
3.0,4.0,6.0,1309.2555479242405,1.0,1.0,11.53999996,0.119999997,67.0,171.0,2.0
3.0,4.0,2.0,2300.5505073230356,1.0,1.0,11.53999996,0.100000001,67.0,171.0,-2.0
3.0,4.0,3.0,1391.2634790460986,1.0,1.0,11.53999996,0.090000004,67.0,171.0,-1.0
3.0,4.0,4.0,3165.322323862824,1.0,1.0,11.53999996,0.07,65.0,106.0,0.0
3.0,4.0,5.0,2297.2269923142867,1.0,1.0,11.53999996,0.059999999,65.0,106.0,1.0
3.0,4.0,6.0,1270.746400468131,1.0,1.0,11.53999996,0.050000001,65.0,171.0,2.0
3.0,4.0,2.0,2301.3545796385256,1.0,1.0,11.53999996,0.039999999,65.0,171.0,-2.0
3.0,4.0,3.0,3521.6182952040717,1.0,1.0,11.53999996,0.029999999,65.0,100.0,-1.0
2.0,2.0,4.0,1605.4998644166467,1.0,1.0,11.53999996,0.02,65.0,171.0,2.0
2.0,2.0,5.0,943.2701037252399,1.0,1.0,11.53999996,0.01,65.0,171.0,3.0
2.0,2.0,6.0,2297.7827305367473,1.0,1.0,11.53999996,0.0,65.0,171.0,4.0
1.0,1.0,2.0,3324.487055438388,1.0,1.0,11.53999996,0.25,65.0,171.0,1.0
1.0,1.0,2.0,3170.2045090865277,1.0,1.0,11.53999996,0.200000003,65.0,171.0,1.0
1.0,1.0,2.0,1234.8631339216295,1.0,1.0,11.53999996,0.180000007,65.0,171.0,1.0
3.0,4.0,5.0,2298.516194653283,1.0,1.0,11.53999996,0.170000002,65.0,171.0,1.0
3.0,4.0,6.0,3705.7327411983033,1.0,1.0,11.53999996,0.159999996,65.0,171.0,2.0
2.0,2.0,2.0,2301.5237284781647,1.0,1.0,11.53999996,0.150000006,65.0,171.0,0.0
2.0,2.0,3.0,1261.8429164047377,1.0,1.0,11.53999996,0.129999995,65.0,171.0,1.0
2.0,2.0,4.0,2296.9782902873053,1.0,1.0,11.53999996,0.119999997,65.0,87.0,2.0
1.0,1.0,2.0,3441.7138102442805,1.0,1.0,11.53999996,0.100000001,65.0,87.0,1.0
2.0,2.0,6.0,1406.3385952640856,1.0,1.0,11.53999996,0.090000004,65.0,171.0,4.0
2.0,2.0,2.0,2295.961906956108,1.0,1.0,11.53999996,0.07,65.0,171.0,0.0
3.0,4.0,3.0,1389.7927449050967,1.0,1.0,11.53999996,0.059999999,65.0,106.0,-1.0
3.0,4.0,4.0,2297.725556992582,1.0,1.0,11.53999996,0.050000001,65.0,171.0,0.0
3.0,4.0,5.0,1888.729508483691,1.0,1.0,11.53999996,0.039999999,65.0,171.0,1.0
3.0,4.0,6.0,312.95593121513406,1.0,1.0,11.53999996,0.029999999,65.0,171.0,2.0
3.0,4.0,2.0,2299.0025212482874,1.0,1.0,11.53999996,0.02,65.0,171.0,-2.0
3.0,4.0,3.0,2609.7706500041127,1.0,1.0,11.53999996,0.01,65.0,171.0,-1.0
3.0,4.0,4.0,2897.5165156798903,1.0,1.0,11.53999996,0.0,65.0,171.0,0.0
3.0,4.0,5.0,2301.531054122768,1.0,1.0,11.53999996,0.25,65.0,100.0,1.0
3.0,4.0,6.0,603.9288822036383,1.0,1.0,11.53999996,0.200000003,65.0,171.0,2.0
2.0,2.0,2.0,2297.0186481839273,1.0,1.0,11.53999996,0.180000007,65.0,171.0,0.0
3.0,4.0,3.0,2277.818753460493,1.0,1.0,11.53999996,0.170000002,65.0,106.0,-1.0
3.0,4.0,4.0,1226.9418938850554,1.0,1.0,11.53999996,0.159999996,65.0,106.0,0.0
3.0,4.0,5.0,2301.8532124380126,1.0,1.0,11.53999996,0.150000006,65.0,106.0,1.0
3.0,4.0,6.0,479.9972617448818,1.0,1.0,11.53999996,0.129999995,65.0,106.0,2.0
3.0,4.0,2.0,1579.256276059339,1.0,1.0,11.53999996,0.119999997,65.0,106.0,-2.0
3.0,4.0,3.0,1756.1586243423426,1.0,1.0,11.53999996,0.100000001,65.0,106.0,-1.0
3.0,4.0,4.0,2301.9246971871403,1.0,1.0,11.53999996,0.090000004,65.0,106.0,0.0
2.0,2.0,5.0,1585.3536827382918,1.0,1.0,11.53999996,0.07,65.0,106.0,3.0
3.0,4.0,6.0,3269.131734557439,1.0,1.0,39.75,0.07,65.0,87.0,2.0
3.0,4.0,2.0,2300.4356779334917,1.0,1.0,39.75,0.059999999,65.0,87.0,-2.0
3.0,4.0,3.0,3140.2747652312023,1.0,1.0,39.75,0.050000001,65.0,171.0,-1.0
1.0,1.0,2.0,2144.8546318377817,1.0,1.0,39.75,0.039999999,65.0,171.0,1.0
1.0,1.0,2.0,3481.529962236387,1.0,1.0,39.75,0.029999999,65.0,106.0,1.0
2.0,2.0,6.0,1160.3468902070272,1.0,1.0,39.75,0.02,65.0,106.0,4.0
2.0,2.0,2.0,1382.872082033879,1.0,1.0,39.75,0.01,65.0,106.0,0.0
2.0,2.0,3.0,2298.1644164700488,1.0,1.0,39.75,0.0,65.0,106.0,1.0
3.0,4.0,4.0,1211.6273279253517,1.0,1.0,39.75,0.25,65.0,106.0,0.0
3.0,4.0,5.0,2299.678221810934,1.0,1.0,39.75,0.200000003,65.0,106.0,1.0
3.0,4.0,2.0,2585.7903559136503,1.0,1.0,39.75,0.170000002,65.0,100.0,-2.0
3.0,4.0,3.0,2298.2044251171114,1.0,1.0,39.75,0.159999996,65.0,100.0,-1.0
3.0,4.0,4.0,335.8510694685553,1.0,1.0,39.75,0.150000006,65.0,100.0,0.0
3.0,4.0,5.0,2297.0300515976364,1.0,1.0,39.75,0.129999995,65.0,171.0,1.0
3.0,4.0,6.0,1468.434609783104,1.0,1.0,39.75,0.119999997,65.0,100.0,2.0
3.0,4.0,2.0,2299.8424160434647,1.0,1.0,39.75,0.100000001,65.0,171.0,-2.0
3.0,4.0,3.0,2607.007406833506,1.0,1.0,39.75,0.090000004,65.0,171.0,-1.0
3.0,4.0,5.0,1534.5519888778194,1.0,1.0,39.75,0.059999999,65.0,171.0,1.0
3.0,4.0,6.0,2295.8241606188517,1.0,1.0,39.75,0.050000001,65.0,106.0,2.0
3.0,4.0,2.0,3496.72886612308,1.0,1.0,39.75,0.039999999,65.0,106.0,-2.0
3.0,4.0,3.0,2296.487297789727,1.0,1.0,39.75,0.029999999,65.0,106.0,-1.0
3.0,4.0,4.0,1363.4820453146674,1.0,1.0,39.75,0.02,65.0,106.0,0.0
3.0,4.0,5.0,2301.528611836984,1.0,1.0,39.75,0.01,65.0,106.0,1.0
3.0,4.0,6.0,1063.6710659701064,1.0,1.0,39.75,0.0,65.0,87.0,2.0
3.0,4.0,2.0,7271.325489654447,1.0,1.0,39.75,0.25,65.0,87.0,-2.0
2.0,2.0,4.0,3163.574308685562,1.0,1.0,39.75,0.180000007,65.0,87.0,2.0
2.0,2.0,5.0,1595.6216777311508,1.0,1.0,39.75,0.170000002,65.0,171.0,3.0
2.0,2.0,6.0,1357.1854069802898,1.0,1.0,39.75,0.159999996,65.0,106.0,4.0
2.0,2.0,2.0,2301.712048562733,1.0,1.0,39.75,0.150000006,66.0,87.0,0.0
2.0,2.0,3.0,1034.98066858553,1.0,1.0,39.75,0.129999995,66.0,100.0,1.0
2.0,2.0,4.0,3705.7327411983033,1.0,1.0,39.75,0.119999997,66.0,100.0,2.0
2.0,2.0,5.0,2302.1462537644056,1.0,1.0,39.75,0.100000001,66.0,100.0,3.0
2.0,2.0,6.0,1857.9900464501527,1.0,1.0,39.75,0.090000004,66.0,171.0,4.0
2.0,2.0,2.0,1177.4912002764854,1.0,1.0,39.75,0.07,66.0,171.0,0.0
1.0,1.0,2.0,2301.7713180136543,1.0,1.0,39.75,0.059999999,66.0,171.0,1.0
3.0,4.0,4.0,1309.7141346988062,1.0,1.0,39.75,0.050000001,66.0,100.0,0.0
3.0,4.0,5.0,2301.65934476525,1.0,1.0,39.75,0.039999999,66.0,100.0,1.0
3.0,4.0,6.0,1384.8000399960029,1.0,1.0,39.75,0.029999999,66.0,171.0,2.0
